OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
227, , ,0,00907H1N105G,274776,1,30,US1 WB (OFF),907H SB (ON), , , ,Y,907H Exit 7E 7W, ,0,Y,13170,013170,274776011,0,0.19,39249445,005,3170,,11,Combined Total,Y,Y,2019,F,6320,378,378,17,0,2017,6208,6,100,2010,7006,,,,,2017,9,0,0,0,0,91,9,0,0,1,0,0,2019,2017,25,23,24,28,0,0,13.07251072,59.18663025,0,17,0,Actual,,,,,388,404,370
480, , ,0,00907H1N106E,274782,1,30,908F EB (OFF),907H NB (ON), , , ,Y,907H Exit 8 at, ,0,Y,13171,013171,274782011,0,0.1,39115039,005,3171,,12,Combined Total,Y,Y,2019,A,2389,199,199,55,8,2019,2389,8,100,2017,2832,2010,2143,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,63,3,Estimated,,,,,143,139,215
127, , ,0,00907H1N106B,274779,1,30,908F WB (OFF),907H NB (ON), , , ,Y,907H Exit 8 at, ,0,Y,13172,013172,274779011,0,0.3,39173940,005,3172,,12,Combined Total,Y,Y,2019,A,3710,324,324,85,13,2019,3710,9,100,2017,3837,2010,3962,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,98,3,Estimated,,,,,208,212,349
318, , ,0,00907H1N106F,274783,1,30,907H NB (OFF),908F WB (ON), , , ,Y,907H Exit 8 at, ,0,Y,13173,013173,274783011,0,0.14,39242306,005,3173,,12,Combined Total,Y,Y,2019,A,9289,631,631,218,27,2019,9289,7,100,2017,7278,2010,8144,,,2017,19,3,2,0,0,81,17,0,2,1,0,0,2019,2017,25,22,24,28,0,0,13.07251072,59.18663025,0,245,3,Actual,,,,,539,680,663
583, , ,0,00907H1N106C,274780,1,30,907H SB (OFF),908F WB (ON), , , ,Y,907H Exit 8 at, ,0,Y,13174,013174,274780011,0,0.2,39202223,005,3174,,12,Combined Total,Y,Y,2019,A,4058,493,493,41,1,2019,4058,12,100,2017,4897,2010,5108,,,2017,12,1,1,0,0,87,11,0,1,1,0,0,2019,2017,25,34,37,43,0,0,13.07251072,59.18663025,0,42,1,Actual,,,,,532,230,315
208, , ,0,00907H1N106D,274781,1,30,908F EB (OFF),907H SB (ON), , , ,Y,907H Exit 8 at, ,0,Y,13175,013175,274781011,0,0.32,39130295,005,3175,,12,Combined Total,Y,Y,2019,A,11339,750,750,260,40,2019,11339,7,100,2018,11338,2010,11065,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,300,3,Estimated,,,,,634,741,808
448, , ,0,00907H1N107A,274784,1,30,907H NB (OFF),E GUN HILL RD, , , ,Y,907H Exit 9 at, ,0,Y,13176,013176,274784011,0,0.15,39235318,005,3176,,12,Combined Total,Y,Y,2019,F,10733,656,656,247,38,2017,10543,6,100,2010,10455,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,285,3,Estimated,,,,,645,697,710
101, , ,0,00907H1N107D,274787,1,30,E GUNHILL RD,907H SB (ON), , , ,Y,907H Exit 9 at, ,0,Y,13177,013177,274787011,0,0.29,39235304,005,3177,,12,Combined Total,Y,Y,2019,F,10626,560,560,252,29,2017,10438,5,100,2010,10850,,,,,2017,23,3,2,0,1,76,20,1,2,1,0,0,2019,2017,25,30,32,36,0,0,13.07251072,59.18663025,0,281,3,Actual,,,,,593,599,596
330, , ,0,00907H1N107B,274785,1,30,E GUNHILL RD,907H NB (ON), , , ,Y,907H Exit 9 at, ,0,Y,13178,013178,274785011,0,0.22,39168097,005,3178,,12,Combined Total,Y,Y,2019,F,4627,278,278,106,16,2017,4545,6,100,2010,4102,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,122,3,Estimated,,,,,296,279,301
548, , ,0,00907H1N107C,274786,1,30,907H SB (OFF),E GUN HILL RD, , , ,Y,907H Exit 9 at, ,0,Y,13179,013179,274786011,0,0.22,39120656,005,3179,,12,Combined Total,Y,Y,2019,F,5177,321,321,72,0,2017,5085,6,100,2010,5701,,,,,2017,13,1,1,0,0,87,11,0,1,1,0,0,2019,2017,25,26,36,45,3,1,13.07251072,59.18663025,0,72,1,Actual,,,,,347,317,308
180, , ,0,00907H1N108D,275643,1,30,WEBSTER AVE,907H SB (ON), , , ,Y,907H Exit 10 at, ,0,Y,13180,013180,275643011,0,0.31,39104663,005,3180,,12,Combined Total,Y,Y,2019,F,9754,613,613,224,34,2017,9581,6,100,2010,9094,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,258,3,Estimated,,,,,620,611,663
416, , ,0,00907H1N108B,274789,1,30,907H NB (OFF),BRONX BLVD, , , ,Y,907H Exit 10 at, ,0,Y,13181,013181,274789011,0,0.14,39195489,005,3181,,12,Combined Total,Y,Y,2019,F,11598,744,744,266,41,2017,11393,6,100,2010,12039,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,307,3,Estimated,,,,,711,720,804
78, , ,0,00907H1N108C,275616,1,30,907H SB (OFF),MergeWEBSTER AVE, , , ,Y,907H Exit 10 at, ,0,Y,13182,013182,275616011,0,0.31,39182254,005,3182,,12,Combined Total,Y,Y,2019,F,5007,463,463,164,0,2017,4918,9,100,2010,4607,,,,,2017,21,3,3,0,3,77,17,2,2,1,1,0,2019,2017,25,23,35,45,6,2,13.07251072,59.18663025,0,164,3,Actual,,,,,300,242,500
292, , ,0,00908A1N101A,274886,1,30,908A NB (OFF),E TREMONT AVE, , , ,Y,908A Exit 2 Wes, ,0,Y,13183,013183,274886011,0,0.18,39241184,005,3183,,12,Combined Total,Y,Y,2019,A,8546,748,748,47,98,2019,8546,9,100,2017,7670,2010,8018,,,2017,10,2,1,1,1,89,8,0,1,1,0,0,2019,2017,25,35,37,43,0,0,13.07251072,59.18663025,0,145,2,Actual,,,,,806,498,527
560, , ,0,00908A1N101D,274889,1,30,WESTCHESTER AVE,908A SB (ON), , , ,Y,908A Exit 2 Wes, ,0,Y,13184,013184,274889011,0,0.11,39227850,005,3184,,12,Combined Total,Y,Y,2019,A,7235,513,513,42,2,2019,7235,7,100,2017,7131,,,,,2017,9,1,1,0,0,91,8,0,1,1,0,0,2019,2017,25,25,26,30,0,0,13.07251072,59.18663025,0,44,1,Actual,,,,,306,451,553
1478, , ,0,00908A1N101C,274888,1,30,908A SB (OFF),WATERS PL, , , ,Y,908A Exit 2 Wes, ,0,Y,13185,013185,274888011,0,0.14,39246172,005,3185,,12,Combined Total,Y,Y,2019,A,12261,1353,1353,282,43,2019,12261,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,325,3,Estimated,,,,,1458,683,771
1468, , ,0,00908A1N101B,274887,1,30,HUTINGSON RIVER PKWY,908A NB (ON), , , ,Y,908A Exit 2 Wes, ,0,Y,13186,013186,274887011,0,0.26,39174278,005,3186,,12,Combined Total,Y,Y,2019,A,8023,715,715,175,0,2019,8023,9,100,,,,,,,2019,5,2,2,0,0,95,3,2,0,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,175,2,Actual,,,,,476,492,714
1470, , ,0,00908A1N101B,274887,1,30,HUTINGSON RIVER PKWY,908A NB (ON), , , ,Y,908A Exit 2 Wes, ,0,Y,13186,013186,274887011,0,0.26,39174278,005,3186,,12,Combined Total,Y,Y,2019,A,8023,715,715,175,0,2019,8023,9,100,,,,,,,2019,5,2,2,0,0,95,3,2,0,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,175,2,Actual,,,,,466,480,726
1446, , ,0,00908A1N102A,274890,1,30,907E EB (OFF),908A NB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13187,013187,274890011,0,0.2,39216556,005,3187,,12,Combined Total,Y,Y,2019,F,4228,385,385,3,1,2017,4153,9,100,2010,5756,,,,,2017,6,0,0,0,0,94,6,0,0,1,0,0,2019,2017,25,20,22,25,0,0,13.07251072,59.18663025,0,4,0,Actual,,,,,246,267,416
1437, , ,0,00908A1N102G,274896,1,30,907E EB (OFF),PELHAM PKWY S(ON), , , ,Y,908A Exit 3E3W, ,0,Y,13188,013188,274896011,0,0.1,39235625,005,3188,,12,Combined Total,Y,Y,2019,F,5401,524,524,93,218,2017,5305,10,100,2010,6170,,,,,2017,12,6,2,4,1,87,6,0,2,1,0,0,2019,2017,25,27,28,33,0,0,13.07251072,59.18663025,0,311,6,Actual,,,,,254,327,566
1399, , ,0,00908A1N102B,274891,1,30,908A NB (OFF),907E WB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13189,013189,274891011,0,0.16,39233748,005,3189,,12,Combined Total,Y,Y,2019,F,7891,594,594,30,10,2017,7751,8,100,2010,7709,,,,,2017,8,1,0,0,1,92,7,0,0,1,0,0,2019,2017,25,22,24,28,0,0,13.07251072,59.18663025,0,40,1,Actual,,,,,587,592,642
1371, , ,0,00908A1N102C,274892,1,30,908A SB (OFF),907E WB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13190,013190,274892011,0,0.24,39256631,005,3190,,12,Combined Total,Y,Y,2019,F,3334,281,281,77,12,2017,3275,8,100,2010,3821,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,89,3,Estimated,,,,,304,199,275
1359, , ,0,00908A1N102D,274893,1,30,907E WB (OFF),908A SB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13191,013191,274893011,0,0.17,39182127,005,3191,,12,Combined Total,Y,Y,2019,F,3396,282,282,12,0,2017,3336,8,100,2010,2885,,,,,2017,8,0,0,0,1,92,7,0,0,1,0,0,2019,2017,25,22,23,26,0,0,13.07251072,59.18663025,0,12,0,Actual,,,,,305,246,247
1336, , ,0,00908A1N102E,274894,1,30,908A SB (OFF),907E EB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13192,013192,274894011,0,0.22,39189952,005,3192,,12,Combined Total,Y,Y,2019,F,1860,180,180,43,7,2017,1827,10,100,2010,1714,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,50,3,Estimated,,,,,76,113,195
1331, , ,0,00908A1N102F,274895,1,30,907E EB (OFF),908A SB (ON), , , ,Y,908A Exit 3E3W, ,0,Y,13193,013193,274895011,0,0.29,39201787,005,3193,,12,Combined Total,Y,Y,2019,F,4971,357,357,31,0,2017,4883,7,100,2010,5547,,,,,2017,9,1,1,0,0,91,8,0,1,1,0,0,2019,2017,25,27,27,30,0,0,13.07251072,59.18663025,0,31,1,Actual,,,,,318,360,386
1296, , ,0,00908A1N103A,274897,1,30,908A NB OFF,MERGE WITH 908A SB OFF RAMP, , , ,Y,908A Exit 5 HRP, ,0,Y,13194,013194,274897011,0,0.28,39253249,005,3194,,12,Combined Total,Y,Y,2019,A,1520,122,122,35,5,2019,1520,8,100,2018,1305,2016,1409,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,40,3,Estimated,,,,,68,137,153
1287, , ,0,00908A1N103B,274898,1,30,DIV 908A NB/SB ON RMPS,908A NB (ON), , , ,Y,908A Exit 5 HRP, ,0,Y,13195,013195,274898011,0.3,0.6,39161905,005,3195,,12,Combined Total,Y,Y,2019,A,2979,289,289,68,10,2019,2979,10,100,2018,2438,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,78,3,Estimated,,,,,173,224,256
1265, , ,0,00908A1N103C,275092,1,30,908A SB (OFF),SHORE RD, , , ,Y,908A Exit 5 HRP, ,0,Y,13196,013196,275092011,0,0.44,39116231,005,3196,,12,Combined Total,Y,Y,2019,A,3525,463,463,81,12,2019,3525,13,100,2018,2315,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,93,3,Estimated,,,,,127,203,274
1254, , ,0,00908A1N103D,275093,1,30,DIV 908A B/SB ON RMPS,908A SB (ON), ,1075860, ,Y,908A Exit 5 HRP, ,,Y,13197,013197,275093011,0,0.43,39250909,005,3197,,12,Combined Total,Y,Y,2019,A,1513,104,104,35,5,2019,1513,7,100,2018,1604,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,40,3,Estimated,,,,,94,125,155
1246, , ,0,00908F1N101B,274908,1,30,908F NB (OFF),907V SB (ON), ,2230310, ,Y,908F Exit 24 90, ,0,Y,13198,013198,274908011,0,0.61,39259133,005,3198,,12,Combined Total,Y,Y,2019,F,12093,916,916,278,42,2018,11985,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,320,3,Estimated,,,,,675,678,874
2233, , ,,00908A1N103A,274897,1,30,MERGE WITH 908A SB OFF RAMP,SHORE RD, ,2241390, ,Y,908A Exit 5 HRP, ,,Y,13199,013199,274897011,0.28,0.54,39257530,005,3199,,12,Combined Total,Y,Y,2019,A,4788,558,558,110,17,2019,4788,12,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,127,3,Estimated,,,,,151,310,383
1117, , ,1, ,255712,1,30,WHITE PLAINS R,BOSTON RD, , , , ,ADEE AVE, ,25, ,14001,014001,255712011,0.17,0.68,39246354,005,4001,,17,Combined Total,Y,,2019,A,4257,298,151,115,0,2019,4257,7,51,2016,3692,2010,3616,,,2019,6,3,3,0,0,94,3,1,1,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,115,3,Actual,,,,,255,220,287
1104, , ,1, ,255713,1,30,HEATH AVE,BAILEY AVE, , , , ,ALBANY CRES, ,25, ,14002,014002,255713011,0.07,0.12,39245766,005,4002,,17,Combined Total,Y,,2019,F,10105,680,376,694,83,2018,10054,7,55,2015,9750,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,777,8,Estimated,,,,,201,273,286
1089, , ,1, ,255716,1,30,KENNELLWRTH PL,RESEARCH AVE, , , , ,AMPERE AVE, ,25, ,14003,014003,255716011,0.11,0.26,39245070,005,4003,,17,Combined Total,Y,,2019,A,1979,209,175,91,0,2019,1979,11,84,2016,2060,,,,,2019,10,5,5,0,0,90,5,3,2,1,1,0,2019,2016,25,18,21,26,0,0,13.07251072,59.18663025,0,91,5,Actual,,,,,220,124,148
1068, , ,1, ,255717,1,30,JEROME AVE,W 167TH ST, , , , ,ANDERSON AVE, ,0,Y,14004,014004,255717011,0,0.46,39122964,005,4004,,17,Combined Total,Y,Y,2019,F,2487,185,185,171,20,2018,2474,7,100,2010,2757,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,191,8,Estimated,,,,,148,134,198
1061, , ,1, ,255718,1,30,W TREMONT AVE,W 175TH ST, , , , ,ANDREWS AVE S, ,25,Y,14005,014005,255718011,0.39,0.69,39246641,005,4005,,17,Combined Total,Y,Y,2019,F,2369,185,185,30,27,2016,2333,8,100,,,,,,,2016,14,2,1,1,0,85,12,0,1,1,0,0,2019,2016,25,17,21,25,0,0,13.07251072,59.18663025,0,57,2,Actual,,,,,145,200,215
1026, , ,1, ,255719,1,30,WHITE PLAINS RD,BOSTON RD, , , , ,ARNOW AVE, ,25, ,14006,014006,255719011,0.16,0.56,39256185,005,4006,,17,Combined Total,Y,,2019,F,6532,468,265,449,54,2016,6433,7,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,503,8,Estimated,,,,,266,335,391
1424, , ,1, ,309280,1,30,E TREMONT AVE,E 180TH ST, , , , ,ARTHUR AVE, ,25,Y,14007,014007,309280011,0,0.23,39237903,005,4007,,17,Combined Total,Y,Y,2019,F,2402,185,185,165,20,2018,2390,8,100,2016,4793,2010,2520,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,185,8,Estimated,,,,,190,166,168
1408, , ,1, ,309281,1,30,CRESCENT AVE,E FORDHAM RD, , , , ,ARTHUR AVE, ,25, ,14008,014008,309281011,0.17,0.57,39253459,005,4008,,17,Combined Total,Y,,2019,F,6228,400,400,428,51,2017,6165,6,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,479,8,Estimated,,,,,368,414,427
1382, , ,1, ,255721,1,30,BARTOW AVE,CO-OP CITY BLV, , , , ,ASCH LOOP, ,25, ,14009,014009,255721011,0,0.43,39236581,005,4009,,17,Combined Total,Y,,2019,A,4047,302,174,278,33,2019,4047,7,58,2017,4392,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,311,8,Estimated,,,,,325,266,300
1340, , ,1, ,255722,1,30,BOSTON RD,BRONXWOOD AVE, , , , ,ASTOR AVE, ,25, ,14010,014010,255722011,0,0.29,39206548,005,4010,,17,Combined Total,Y,,2019,A,5216,382,201,179,0,2019,5216,7,53,2016,5422,2010,4984,,,2019,8,3,3,0,1,91,5,2,1,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,179,3,Actual,,,,,403,287,398
1302, , ,1, ,255722,1,30,BRONXWOOD AVE,WILLIAMSBRIDGE RD, , , , ,ASTOR AVE, ,25, ,14011,014011,255722011,0.29,0.52,39246781,005,4011,,17,Combined Total,Y,,2019,F,3792,315,180,260,31,2018,3773,8,57,2015,4050,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,291,8,Estimated,,,,,295,196,281
1273, , ,1, ,255724,1,30,BAILEY AVE,W 238TH ST@ORL, , , , ,BAILEY PL, ,25, ,14012,014012,255724011,0,0.23,39199317,005,4012,,17,Combined Total,Y,,2019,F,1558,121,121,31,0,2018,1550,8,100,2015,1769,,,,,2018,12,2,2,0,0,88,10,0,2,1,0,0,2019,2018,25,15,14,23,0,0,13.07251072,59.18663025,0,31,2,Actual,,,,,64,88,102
1231, , ,1, ,255726,1,30,DEWEY AVE,RANDALL AVE, , , , ,BALCOM AVE, ,25, ,14013,014013,255726011,0.49,0.74,39175583,005,4013,,17,Combined Total,Y,,2019,A,5959,465,335,384,0,2019,5959,8,72,2016,5493,2010,6440,,,2019,10,6,6,0,0,90,4,5,1,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,384,6,Actual,,,,,438,280,397
1195, , ,1, ,255727,1,30,E 236TH ST,PITMAN AVE, , , , ,BARMES AVE, ,25, ,14014,014014,255727011,3.22,3.24,39123699,005,4014,,16,Combined Total,Y,,2019,F,4884,315,201,281,36,2018,4889,6,64,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,317,6,Estimated,,,,,309,315,345
1169, , ,1, ,255729,1,30,CO-OP CITY BLVD,HUTCHINSN R PK, , , , ,BARTOW AVE, ,25, ,14015,014015,255729011,0.69,0.94,39178789,005,4015,,17,Combined Total,Y,,2019,F,8957,658,335,615,73,2017,8866,7,51,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,688,8,Estimated,,,,,599,567,692
1153, , ,1, ,255731,1,30,HTCHNSN R PKY,BARTOW AVE, , , , ,BAYCHESTR AVE, ,25,Y,14016,014016,255731011,0,0.62,39250951,005,4016,,16,Combined Total,Y,Y,2019,F,3688,285,196,212,27,2017,3696,8,69,2010,2074,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,239,6,Estimated,,,,,108,226,239
1123, , ,1, ,255731,1,30,BARTOW AVE,CO OP CITY BLV, , , , ,BAYCHESTR AVE, ,25, ,14017,014017,255731011,0.62,1.3,39258590,005,4017,,17,Combined Total,Y,,2019,A,7815,570,300,699,44,2019,7815,7,53,2016,22271,,,,,2019,16,10,9,1,3,81,7,2,7,1,1,0,2019,2019,25,25,27,33,0,0,13.07251072,59.18663025,0,743,10,Actual,,,,,415,483,549
1045, , ,1, ,255732,1,30,JEROME AVE,VALENTINE AVE, , , , ,BEDFORD PK BLV, ,25, ,14018,014018,255732011,0.28,0.47,39203944,005,4018,,16,Combined Total,Y,,2019,F,15336,1259,693,882,114,2018,15353,8,55,2016,13340,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,996,6,Estimated,,,,,946,822,1214
1034, , ,1, ,255732,1,30,VALENTINE AVE,WEBSTER AVE, , , , ,BEDFORD PK BLV, ,25, ,14019,014019,255732011,0.47,0.8,39105417,005,4019,,16,Combined Total,Y,,2019,A,14429,1094,578,607,16,2019,14429,8,53,2016,39508,2010,14728,,,2019,8,4,4,0,1,91,4,2,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,623,4,Actual,,,,,918,912,1200
1006, , ,1, ,255733,1,30,CO-OP CITY BLV,CO-OP CITY BLV, , , , ,BELLAMY LOOP, ,25, ,14020,014020,255733011,0,0.26,39203386,005,4020,,17,Combined Total,Y,,2019,A,2561,165,107,176,21,2019,2561,6,65,2017,2409,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,197,8,Estimated,,,,,169,157,178
971, , ,1, ,255734,1,30,WILLIS AVE,WESTCHESTER AVE, , , , ,BERGEN AVE, ,25,Y,14021,014021,255734011,0,0.19,39177979,005,4021,,17,Combined Total,Y,Y,2019,F,2848,199,199,185,17,2018,2834,7,100,2015,2889,,,,,2015,20,7,6,1,0,80,13,1,5,1,0,0,2019,2015,25,15,13,22,0,0,13.07251072,59.18663025,0,202,7,Actual,,,,,163,149,183
937, , ,1, ,255734,1,30,WESTCHESTER AVE,E 153RD ST, , , , ,BERGEN AVE, ,25,Y,14022,014022,255734011,0.19,0.35,39231892,005,4022,,17,Combined Total,Y,Y,2019,F,3353,278,278,230,27,2016,3302,8,100,2010,5729,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,257,8,Estimated,,,,,193,227,266
922, , ,1, ,255735,1,30,REEDS MILL LA,BOSTON RD, , , , ,BIVONA ST, ,25, ,14023,014023,255735011,0,0.18,39237897,005,4023,,17,Combined Total,Y,,2019,A,3133,314,238,215,26,2019,3133,10,76,2017,2574,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,241,8,Estimated,,,,,287,183,339
864, , ,1, ,255736,1,30,CYDIG AVE,WOOD MANSTN PL, , , , ,BOGART AVE, ,25, ,14024,014024,255736011,0.84,0.9,39239358,005,4024,,17,Combined Total,Y,,2019,A,1553,144,119,50,0,2019,1553,9,82,2016,3962,,,,,2019,7,3,3,0,1,93,3,2,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,50,3,Actual,,,,,136,78,132
843, , ,1, ,255737,1,30,HUNTER AVE,HUTCHINSN R PK, , , , ,BOLLER AVE, ,25, ,14025,014025,255737011,0.16,0.19,39176100,005,4025,,17,Combined Total,Y,,2019,A,4267,306,197,1101,0,2019,4267,7,65,2016,4665,2010,629,,,2019,29,26,26,0,0,71,3,24,2,1,2,0,2019,,,,,,,,13.07251072,59.18663025,0,1101,26,Actual,,,,,244,245,288
835, , ,1, ,255738,1,30,WEST FARMS RD,IN 895 RMP, , , , ,BOONE AVE, ,25, ,14026,014026,255738011,0,0.17,39184711,005,4026,,16,Combined Total,Y,,2019,F,2233,227,227,128,17,2018,2235,10,100,2015,2519,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,145,6,Estimated,,,,,210,109,166
804, , ,1, ,255739,1,30,UNDERCLIFF AVE,OGDEN AVE, , , , ,BOSCOBEL PL, ,25, ,14027,014027,255739011,0,0.06,39172935,005,4027,,17,Combined Total,Y,,2019,F,7708,552,337,335,10,2018,7669,7,61,2015,6418,,,,,2015,14,4,4,0,0,86,9,0,4,1,0,0,2019,2015,25,15,13,22,0,0,13.07251072,59.18663025,0,345,4,Actual,,,,,529,358,511
767, , ,1, ,255740,1,30,E TREMONT AVE,E 180TH ST, , , , ,BOSTON RD, ,30, ,14028,014028,255740011,1.88,2.09,39176182,005,4028,,16,Combined Total,Y,,2019,A,5791,387,212,1175,2,2019,5791,7,55,2016,16009,2010,9125,,,2019,24,20,20,0,0,76,4,17,3,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1177,20,Actual,,,,,362,302,365
741, , ,1, ,255743,1,30,SOUTHERN BLVD,BOSTON RD, , , , ,BRONX PARK S, ,25, ,14029,014029,255743011,0,0.42,39215334,005,4029,,17,Combined Total,Y,,2019,F,8683,648,357,587,14,2018,8639,7,55,2015,6966,,,,,2018,7,7,7,0,0,93,0,4,3,1,1,0,2019,2015,25,21,23,29,0,0,13.07251072,59.18663025,0,601,7,Actual,,,,,609,442,582
709, , ,1, ,255744,1,30,WATERS PL,BRX PSY CTR E, , , , ,BR PSY CTR W LP, ,25, ,14030,014030,255744011,0,0.59,39160084,005,4030,,17,Combined Total,Y,,2019,F,232,25,12,16,2,2017,230,11,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,18,8,Estimated,,,,,8,10,13
672, , ,1, ,255745,1,30,WATERS PL,END OF LOOP, , , , ,BR PSY CTR E LP, ,25, ,14031,014031,255745011,0,0.37,39251906,005,4031,,17,Combined Total,Y,,2019,F,657,75,43,12,4,2016,647,11,58,,,,,,,2016,24,2,2,1,1,75,22,0,2,1,0,0,2019,2016,25,17,20,25,0,0,13.07251072,59.18663025,0,16,2,Actual,,,,,64,26,70
635, , ,1, ,255746,1,30,STORY AVE,WESTCHESTER AVE, , , , ,BRONX RIVER AVE, ,25, ,14032,014032,255746011,0,0.51,39230240,005,4032,,16,Combined Total,Y,,2019,A,12233,1043,526,1070,118,2019,12233,9,50,2015,13851,,,,,2019,17,10,9,1,1,83,7,3,5,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1188,10,Actual,,,,,635,836,1126
607, , ,1, ,255746,1,30,WESTCHESTER AVE,I-95/CBE SR EB, , , , ,BRONX RIVER AVE, ,25, ,14033,014033,255746011,0.51,1.16,39201050,005,4033,,16,Combined Total,Y,,2019,F,9382,678,451,540,70,2018,9392,7,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,610,6,Estimated,,,,,641,541,732
1077, , ,1, ,255746,1,30,I-95/CBE SR EB,IN 95 SR  WB R, , , , ,BRONX RIVER AVE, ,25, ,14034,014034,255746011,1.16,1.19,39231489,005,4034,,16,Combined Total,Y,,2019,F,6661,523,523,620,58,2018,6668,8,100,2010,11653,,,,,2018,10,10,9,1,0,89,0,6,3,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,678,10,Actual,,,,,576,432,456
